H,V,L,F,fla,Tree,name,absPAR,absNIR,absTherm,totPs,netPs,totRf,totLE1,totLE2,totH
15,0.25,5.485,0.85,0.1,1176,H15_V0.25_L5.485_F0.85_fla0.1,0.22873333333333334,0.06973333333333333,0.09383333333333334,0.0336,0.031,0.0026,3.4414333333333333,0.2039,0.1844
15,0.25,5.485,0.95,0.1,1176,H15_V0.25_L5.485_F0.95_fla0.1,0.26003333333333334,0.07629999999999999,0.08913333333333333,0.03553333333333333,0.032933333333333335,0.0026,3.6527666666666665,0.21513333333333334,0.20986666666666667
15,0.25,5.485,1,0.1,1176,H15_V0.25_L5.485_F1_fla0.1,0.279,0.0802,0.08696666666666666,0.0365,0.03386666666666667,0.0026,3.782,0.22066666666666668,0.22553333333333334
15,0.25,5.485,1.05,0.1,1176,H15_V0.25_L5.485_F1.05_fla0.1,0.3007666666666667,0.08463333333333332,0.0841,0.037533333333333335,0.0349,0.0026,3.9244333333333334,0.22676666666666667,0.24353333333333332
15,0.25,5.485,1.15,0.1,1176,H15_V0.25_L5.485_F1.15_fla0.1,0.3545,0.0954,0.07783333333333334,0.0398,0.037200000000000004,0.0026,4.2309,0.24026666666666666,0.29023333333333334
15,0.25,5.485,1.25,0.1,1176,H15_V0.25_L5.485_F1.25_fla0.1,0.4150333333333333,0.1074,0.0711,0.04203333333333333,0.039433333333333334,0.0026,4.5386,0.2535,0.34450000000000003
15,0.25,5.485,1.35,0.1,1176,H15_V0.25_L5.485_F1.35_fla0.1,0.4756666666666667,0.11943333333333334,0.065,0.044,0.04136666666666667,0.0026,4.8143666666666665,0.265,0.40086666666666665
15,0.25,5.485,1.5,0.1,1176,H15_V0.25_L5.485_F1.5_fla0.1,0.5332333333333333,0.13126666666666667,0.06136666666666667,0.04563333333333333,0.04296666666666667,0.0026,5.019833333333334,0.2745666666666667,0.4588
15,0.25,5.485,1.6,0.1,1176,H15_V0.25_L5.485_F1.6_fla0.1,0.5466666666666666,0.13416666666666666,0.061033333333333335,0.04593333333333333,0.043333333333333335,0.0026,5.060433333333333,0.2765,0.4731666666666667
15,0.25,5.485,1.75,0.1,1176,H15_V0.25_L5.485_F1.75_fla0.1,0.5499666666666667,0.13493333333333332,0.0609,0.046,0.0434,0.0026,5.0749,0.2769333333333333,0.4765
15,0.25,5.485,1.85,0.1,1176,H15_V0.25_L5.485_F1.85_fla0.1,0.5503,0.135,0.06096666666666667,0.046,0.0434,0.0026,5.075833333333333,0.277,0.47686666666666666
15,0.25,5.485,1.99,0.1,1176,H15_V0.25_L5.485_F1.99_fla0.1,0.5505333333333333,0.1348,0.0611,0.046,0.0434,0.0026,5.069333333333334,0.277,0.4772
15,0.5,0.466,0.01,0.1,105,H15_V0.5_L0.466_F0.01_fla0.1,0.4093333333333333,0.09813333333333334,0.07436666666666666,0.042333333333333334,0.039733333333333336,0.0026,5.5018,0.0334,0.28586666666666666
15,0.5,0.466,0.15,0.1,105,H15_V0.5_L0.466_F0.15_fla0.1,0.443,0.1048,0.07333333333333333,0.043366666666666664,0.040766666666666666,0.0026,5.689066666666666,0.0342,0.3171333333333333
15,0.5,0.466,0.25,0.1,105,H15_V0.5_L0.466_F0.25_fla0.1,0.4699,0.11026666666666667,0.0723,0.04413333333333334,0.0415,0.0026,5.8292,0.03473333333333333,0.3425
15,0.5,0.466,0.4,0.1,105,H15_V0.5_L0.466_F0.4_fla0.1,0.4973,0.11526666666666667,0.06736666666666667,0.044866666666666666,0.0422,0.0026,5.9531,0.03526666666666667,0.3661
15,0.5,0.466,0.5,0.1,105,H15_V0.5_L0.466_F0.5_fla0.1,0.5056666666666667,0.1174,0.07153333333333334,0.045033333333333335,0.04243333333333334,0.0026,6.0067,0.03543333333333333,0.377
15,0.5,0.466,0.65,0.1,105,H15_V0.5_L0.466_F0.65_fla0.1,0.5120333333333333,0.11846666666666666,0.06806666666666666,0.045200000000000004,0.04253333333333333,0.0026,6.033733333333333,0.03553333333333333,0.3809666666666667
15,0.5,0.466,0.75,0.1,105,H15_V0.5_L0.466_F0.75_fla0.1,0.5155666666666666,0.11916666666666666,0.06633333333333334,0.045233333333333334,0.042633333333333336,0.0026,6.051533333333333,0.0356,0.3833
15,0.5,0.466,0.85,0.1,105,H15_V0.5_L0.466_F0.85_fla0.1,0.5191,0.1202,0.0669,0.04533333333333333,0.0427,0.0026,6.078366666666667,0.035666666666666666,0.38713333333333333
15,0.5,0.466,0.95,0.1,105,H15_V0.5_L0.466_F0.95_fla0.1,0.5232666666666667,0.12113333333333333,0.0659,0.0454,0.0428,0.0026,6.102566666666667,0.03573333333333333,0.3905
15,0.5,0.466,1,0.1,105,H15_V0.5_L0.466_F1_fla0.1,0.5253666666666666,0.12153333333333334,0.06573333333333334,0.04546666666666667,0.042833333333333334,0.0026,6.115033333333333,0.03576666666666667,0.3924
15,0.5,0.466,1.05,0.1,105,H15_V0.5_L0.466_F1.05_fla0.1,0.5276,0.12196666666666667,0.06533333333333333,0.0455,0.042866666666666664,0.0026,6.126666666666667,0.03576666666666667,0.3942333333333333
15,0.5,0.466,1.15,0.1,105,H15_V0.5_L0.466_F1.15_fla0.1,0.5321,0.12283333333333334,0.065,0.045566666666666665,0.04296666666666667,0.0026,6.150333333333333,0.035866666666666665,0.3983333333333333
15,0.5,0.466,1.25,0.1,105,H15_V0.5_L0.466_F1.25_fla0.1,0.5363,0.12366666666666666,0.0647,0.04566666666666667,0.04306666666666667,0.0026,6.171866666666666,0.03593333333333333,0.4021666666666667
15,0.5,0.466,1.35,0.1,105,H15_V0.5_L0.466_F1.35_fla0.1,0.5395333333333333,0.1243,0.0647,0.04576666666666667,0.043166666666666666,0.0026,6.1899999999999995,0.036,0.4052
15,0.5,0.466,1.5,0.1,105,H15_V0.5_L0.466_F1.5_fla0.1,0.5443666666666667,0.12543333333333334,0.0645,0.04586666666666667,0.04323333333333333,0.0026,6.217133333333333,0.03606666666666667,0.4099333333333333
15,0.5,0.466,1.6,0.1,105,H15_V0.5_L0.466_F1.6_fla0.1,0.5487333333333333,0.12646666666666667,0.06436666666666667,0.04593333333333333,0.043333333333333335,0.0026,6.239333333333334,0.03613333333333333,0.41426666666666667
15,0.5,0.466,1.75,0.1,105,H15_V0.5_L0.466_F1.75_fla0.1,0.555,0.12783333333333333,0.0643,0.0461,0.04346666666666667,0.0026,6.269933333333333,0.03623333333333333,0.4205
15,0.5,0.466,1.85,0.1,105,H15_V0.5_L0.466_F1.85_fla0.1,0.5571333333333334,0.12843333333333334,0.0641,0.04613333333333333,0.0435,0.0026,6.280333333333333,0.03626666666666667,0.4227666666666667
15,0.5,0.466,1.99,0.1,105,H15_V0.5_L0.466_F1.99_fla0.1,0.5589000000000001,0.12856666666666666,0.06436666666666667,0.04616666666666667,0.043533333333333334,0.0026,6.287633333333333,0.0363,0.42433333333333334
15,0.5,1.488,0.01,0.1,313,H15_V0.5_L1.488_F0.01_fla0.1,0.2954,0.07713333333333333,0.0896,0.03763333333333333,0.03503333333333333,0.0026,4.1591,0.09496666666666667,0.22139999999999999
15,0.5,1.488,0.15,0.1,313,H15_V0.5_L1.488_F0.15_fla0.1,0.31756666666666666,0.08143333333333333,0.08816666666666667,0.0387,0.0361,0.0026,4.289866666666667,0.09756666666666666,0.241
15,0.5,1.488,0.25,0.1,313,H15_V0.5_L1.488_F0.25_fla0.1,0.33066666666666666,0.084,0.0873,0.03933333333333333,0.036699999999999997,0.0026,4.3539666666666665,0.09913333333333334,0.25316666666666665
15,0.5,1.488,0.4,0.1,313,H15_V0.5_L1.488_F0.4_fla0.1,0.3380666666666667,0.08553333333333334,0.08626666666666667,0.0397,0.037066666666666664,0.0026,4.386233333333333,0.10003333333333334,0.26006666666666667
15,0.5,1.488,0.5,0.1,313,H15_V0.5_L1.488_F0.5_fla0.1,0.3434333333333333,0.08653333333333334,0.0857,0.03986666666666667,0.03726666666666667,0.0026,4.4258,0.10046666666666666,0.26426666666666665
15,0.5,1.488,0.65,0.1,313,H15_V0.5_L1.488_F0.65_fla0.1,0.36106666666666665,0.08996666666666667,0.08310000000000001,0.0405,0.037866666666666667,0.0026,4.546033333333333,0.10193333333333333,0.27826666666666666
15,0.5,1.488,0.75,0.1,313,H15_V0.5_L1.488_F0.75_fla0.1,0.38193333333333335,0.09419999999999999,0.07923333333333334,0.04123333333333334,0.0386,0.0026,4.661433333333333,0.10373333333333333,0.2957
15,0.5,1.488,0.85,0.1,313,H15_V0.5_L1.488_F0.85_fla0.1,0.40323333333333333,0.09836666666666667,0.07673333333333333,0.041966666666666666,0.03936666666666667,0.0026,4.776066666666667,0.10563333333333333,0.31433333333333335
15,0.5,1.488,0.95,0.1,313,H15_V0.5_L1.488_F0.95_fla0.1,0.4214,0.10213333333333333,0.07426666666666666,0.042633333333333336,0.04003333333333334,0.0026,4.8763,0.10723333333333333,0.3303
15,0.5,1.488,1,0.1,313,H15_V0.5_L1.488_F1_fla0.1,0.43096666666666666,0.10396666666666667,0.07303333333333334,0.04296666666666667,0.04036666666666667,0.0026,4.924933333333334,0.108,0.33873333333333333
15,0.5,1.488,1.05,0.1,313,H15_V0.5_L1.488_F1.05_fla0.1,0.43893333333333334,0.10566666666666667,0.07243333333333334,0.04323333333333333,0.0406,0.0026,4.967266666666666,0.10863333333333333,0.3461
15,0.5,1.488,1.15,0.1,313,H15_V0.5_L1.488_F1.15_fla0.1,0.4517333333333333,0.10836666666666667,0.0704,0.043666666666666666,0.041,0.0026,5.0289,0.10963333333333333,0.3576
15,0.5,1.488,1.25,0.1,313,H15_V0.5_L1.488_F1.25_fla0.1,0.4646,0.11116666666666666,0.0694,0.044,0.04136666666666666,0.0026,5.0937,0.11046666666666667,0.3697666666666667
15,0.5,1.488,1.35,0.1,313,H15_V0.5_L1.488_F1.35_fla0.1,0.47953333333333337,0.11426666666666667,0.06803333333333333,0.0443,0.0417,0.0026,5.168166666666667,0.1113,0.3836333333333333
15,0.5,1.488,1.5,0.1,313,H15_V0.5_L1.488_F1.5_fla0.1,0.5080666666666667,0.12013333333333333,0.0653,0.04496666666666667,0.04236666666666667,0.0026,5.300466666666667,0.11293333333333333,0.4104333333333333
15,0.5,1.488,1.6,0.1,313,H15_V0.5_L1.488_F1.6_fla0.1,0.5270666666666667,0.12376666666666666,0.06336666666666667,0.04543333333333333,0.0428,0.0026,5.372366666666666,0.11406666666666666,0.4285
15,0.5,1.488,1.75,0.1,313,H15_V0.5_L1.488_F1.75_fla0.1,0.5424,0.12686666666666666,0.062433333333333334,0.0458,0.043166666666666666,0.0026,5.422433333333333,0.11486666666666666,0.44416666666666665
15,0.5,1.488,1.85,0.1,313,H15_V0.5_L1.488_F1.85_fla0.1,0.5446333333333333,0.12746666666666667,0.0623,0.04583333333333333,0.04323333333333333,0.0026,5.4303,0.11493333333333333,0.44653333333333334
15,0.5,1.488,1.99,0.1,313,H15_V0.5_L1.488_F1.99_fla0.1,0.5469,0.12803333333333333,0.06216666666666667,0.04586666666666667,0.04323333333333333,0.0026,5.445233333333333,0.11503333333333333,0.4487333333333333
15,0.5,2.916,0.01,0.1,613,H15_V0.5_L2.916_F0.01_fla0.1,0.1962,0.058866666666666664,0.10886666666666667,0.031233333333333335,0.028633333333333334,0.0026,2.889866666666667,0.15533333333333332,0.1737
15,0.5,2.916,0.15,0.1,613,H15_V0.5_L2.916_F0.15_fla0.1,0.2068,0.0609,0.10676666666666666,0.032100000000000004,0.02946666666666667,0.0026,2.9684,0.15943333333333334,0.18143333333333334
15,0.5,2.916,0.25,0.1,613,H15_V0.5_L2.916_F0.25_fla0.1,0.21636666666666668,0.0628,0.10416666666666667,0.03273333333333333,0.03013333333333333,0.0026,3.015066666666667,0.1626,0.18903333333333333
15,0.5,2.916,0.4,0.1,613,H15_V0.5_L2.916_F0.4_fla0.1,0.23546666666666669,0.0669,0.1,0.034,0.0314,0.0026,3.1558333333333333,0.16843333333333332,0.20333333333333334
15,0.5,2.916,0.5,0.1,613,H15_V0.5_L2.916_F0.5_fla0.1,0.25153333333333333,0.0702,0.0976,0.034999999999999996,0.0324,0.0026,3.2661,0.17333333333333334,0.2163
15,0.5,2.916,0.65,0.1,613,H15_V0.5_L2.916_F0.65_fla0.1,0.2793,0.07633333333333334,0.09076666666666666,0.03673333333333333,0.03406666666666667,0.0026,3.4292333333333334,0.18156666666666665,0.23866666666666667
15,0.5,2.916,0.75,0.1,613,H15_V0.5_L2.916_F0.75_fla0.1,0.2993,0.08046666666666667,0.09,0.0378,0.0352,0.0026,3.5429333333333335,0.1869,0.2572
15,0.5,2.916,0.85,0.1,613,H15_V0.5_L2.916_F0.85_fla0.1,0.31866666666666665,0.0845,0.08786666666666666,0.038733333333333335,0.03613333333333334,0.0026,3.6441333333333334,0.1914,0.27476666666666666
15,0.5,2.916,0.95,0.1,613,H15_V0.5_L2.916_F0.95_fla0.1,0.34023333333333333,0.08893333333333334,0.08463333333333334,0.03966666666666667,0.03706666666666667,0.0026,3.739,0.1959,0.2944333333333333
15,0.5,2.916,1,0.1,613,H15_V0.5_L2.916_F1_fla0.1,0.3507,0.091,0.08366666666666667,0.04006666666666667,0.03746666666666667,0.0026,3.7849333333333335,0.1978,0.30433333333333334
15,0.5,2.916,1.05,0.1,613,H15_V0.5_L2.916_F1.05_fla0.1,0.36183333333333334,0.09326666666666666,0.0824,0.0405,0.0379,0.0026,3.8293,0.19976666666666668,0.31493333333333334
15,0.5,2.916,1.15,0.1,613,H15_V0.5_L2.916_F1.15_fla0.1,0.3849,0.09793333333333333,0.08076666666666667,0.04133333333333333,0.0387,0.0026,3.9274666666666667,0.20376666666666665,0.3372
15,0.5,2.916,1.25,0.1,613,H15_V0.5_L2.916_F1.25_fla0.1,0.40623333333333334,0.1023,0.0799,0.042133333333333335,0.03946666666666667,0.0026,4.0202,0.2074,0.3582333333333333
15,0.5,2.916,1.35,0.1,613,H15_V0.5_L2.916_F1.35_fla0.1,0.42743333333333333,0.1066,0.07880000000000001,0.042833333333333334,0.040233333333333336,0.0026,4.107433333333334,0.2109,0.37906666666666666
15,0.5,2.916,1.5,0.1,613,H15_V0.5_L2.916_F1.5_fla0.1,0.45993333333333336,0.1133,0.0757,0.0438,0.0412,0.0026,4.2447,0.21566666666666667,0.41013333333333335
15,0.5,2.916,1.6,0.1,613,H15_V0.5_L2.916_F1.6_fla0.1,0.48203333333333337,0.11750000000000001,0.07216666666666667,0.04443333333333333,0.04176666666666667,0.0026,4.3259,0.21853333333333333,0.4305333333333333
15,0.5,2.916,1.75,0.1,613,H15_V0.5_L2.916_F1.75_fla0.1,0.511,0.12326666666666666,0.06786666666666667,0.04513333333333333,0.04253333333333333,0.0026,4.424733333333333,0.22196666666666667,0.4580666666666667
15,0.5,2.916,1.85,0.1,613,H15_V0.5_L2.916_F1.85_fla0.1,0.5255666666666666,0.12623333333333334,0.0666,0.04546666666666667,0.042833333333333334,0.0026,4.474566666666667,0.22356666666666666,0.47259999999999996
15,0.5,2.916,1.99,0.1,613,H15_V0.5_L2.916_F1.99_fla0.1,0.5394666666666666,0.12926666666666667,0.06636666666666667,0.045766666666666664,0.043166666666666666,0.0026,4.5171,0.22506666666666666,0.4875333333333333
15,0.5,4.402,0.01,0.1,925,H15_V0.5_L4.402_F0.01_fla0.1,0.161,0.052333333333333336,0.1131,0.028066666666666667,0.025433333333333332,0.0026,2.8015,0.17116666666666666,0.13903333333333334
15,0.5,4.402,0.15,0.1,925,H15_V0.5_L4.402_F0.15_fla0.1,0.17296666666666666,0.0544,0.1113,0.029266666666666667,0.026633333333333332,0.0026,2.8882333333333334,0.17803333333333332,0.14783333333333334
15,0.5,4.402,0.25,0.1,925,H15_V0.5_L4.402_F0.25_fla0.1,0.1807,0.056100000000000004,0.11019999999999999,0.029933333333333333,0.027333333333333334,0.0026,2.9332333333333334,0.18196666666666667,0.15466666666666667
15,0.5,4.402,0.4,0.1,925,H15_V0.5_L4.402_F0.4_fla0.1,0.18693333333333334,0.058,0.10786666666666667,0.030433333333333333,0.02776666666666667,0.0026,2.9785,0.1845,0.15943333333333332
15,0.5,4.402,0.5,0.1,925,H15_V0.5_L4.402_F0.5_fla0.1,0.19493333333333332,0.05996666666666667,0.1061,0.031,0.0284,0.0026,3.0679666666666665,0.18816666666666668,0.16436666666666666
15,0.5,4.402,0.65,0.1,925,H15_V0.5_L4.402_F0.65_fla0.1,0.21473333333333333,0.06403333333333333,0.10233333333333333,0.032633333333333334,0.03,0.0026,3.2363999999999997,0.19783333333333333,0.17826666666666666
15,0.5,4.402,0.75,0.1,925,H15_V0.5_L4.402_F0.75_fla0.1,0.2318,0.06766666666666667,0.09843333333333333,0.033933333333333336,0.0313,0.0026,3.3594666666666666,0.2059,0.19096666666666667
15,0.5,4.402,0.85,0.1,925,H15_V0.5_L4.402_F0.85_fla0.1,0.25143333333333334,0.0718,0.09480000000000001,0.03523333333333333,0.032633333333333334,0.0026,3.493866666666667,0.21373333333333333,0.20643333333333333
15,0.5,4.402,0.95,0.1,925,H15_V0.5_L4.402_F0.95_fla0.1,0.2743333333333333,0.07673333333333333,0.09163333333333333,0.036533333333333334,0.0339,0.0026,3.6477,0.22133333333333333,0.22546666666666668
15,0.5,4.402,1,0.1,925,H15_V0.5_L4.402_F1_fla0.1,0.2884,0.07956666666666666,0.0876,0.037233333333333334,0.0346,0.0026,3.7293333333333334,0.22543333333333332,0.2361
15,0.5,4.402,1.05,0.1,925,H15_V0.5_L4.402_F1.05_fla0.1,0.3035333333333333,0.08293333333333333,0.0877,0.03793333333333333,0.0353,0.0026,3.8278666666666665,0.22966666666666666,0.25029999999999997
15,0.5,4.402,1.15,0.1,925,H15_V0.5_L4.402_F1.15_fla0.1,0.33553333333333335,0.0896,0.0837,0.0394,0.03673333333333333,0.0026,4.018166666666667,0.2381,0.278
15,0.5,4.402,1.25,0.1,925,H15_V0.5_L4.402_F1.25_fla0.1,0.37143333333333334,0.09713333333333334,0.08016666666666666,0.0409,0.038266666666666664,0.0026,4.2120999999999995,0.24703333333333333,0.31053333333333333
15,0.5,4.402,1.35,0.1,925,H15_V0.5_L4.402_F1.35_fla0.1,0.40373333333333333,0.10396666666666667,0.07690000000000001,0.04206666666666667,0.039466666666666664,0.0026,4.3760666666666665,0.2542,0.3403333333333333
15,0.5,4.402,1.5,0.1,925,H15_V0.5_L4.402_F1.5_fla0.1,0.4466333333333333,0.11263333333333334,0.07206666666666667,0.04346666666666667,0.04083333333333333,0.0026,4.5797,0.26213333333333333,0.3797
15,0.5,4.402,1.6,0.1,925,H15_V0.5_L4.402_F1.6_fla0.1,0.4736,0.11786666666666666,0.06793333333333333,0.044199999999999996,0.0416,0.0026,4.6911000000000005,0.2664333333333333,0.4042
15,0.5,4.402,1.75,0.1,925,H15_V0.5_L4.402_F1.75_fla0.1,0.5084333333333333,0.12473333333333333,0.06409999999999999,0.045066666666666665,0.042466666666666666,0.0026,4.816233333333333,0.2716,0.43773333333333336
15,0.5,4.402,1.85,0.1,925,H15_V0.5_L4.402_F1.85_fla0.1,0.5233333333333333,0.1278,0.0636,0.04543333333333333,0.042833333333333334,0.0026,4.864533333333333,0.2736,0.4533
15,0.5,4.402,1.99,0.1,925,H15_V0.5_L4.402_F1.99_fla0.1,0.5361,0.13053333333333333,0.06346666666666666,0.0457,0.0431,0.0026,4.9082,0.27523333333333333,0.46673333333333333
15,0.5,5.485,0.01,0.1,1176,H15_V0.5_L5.485_F0.01_fla0.1,0.09326666666666666,0.03816666666666667,0.12463333333333333,0.019866666666666668,0.017266666666666666,0.0026,2.1631666666666667,0.123,0.09343333333333334
15,0.5,5.485,0.15,0.1,1176,H15_V0.5_L5.485_F0.15_fla0.1,0.10363333333333333,0.0407,0.1217,0.0213,0.018699999999999998,0.0026,2.3002666666666665,0.13169999999999998,0.09846666666666667
15,0.5,5.485,0.25,0.1,1176,H15_V0.5_L5.485_F0.25_fla0.1,0.11486666666666667,0.043666666666666666,0.11776666666666667,0.022766666666666668,0.020133333333333333,0.0026,2.4351333333333334,0.1403,0.1042
15,0.5,5.485,0.4,0.1,1176,H15_V0.5_L5.485_F0.4_fla0.1,0.13863333333333333,0.04953333333333333,0.1119,0.025566666666666668,0.022933333333333333,0.0026,2.6872333333333334,0.15666666666666668,0.11903333333333334
15,0.5,5.485,0.5,0.1,1176,H15_V0.5_L5.485_F0.5_fla0.1,0.15940000000000001,0.054266666666666664,0.107,0.0277,0.025033333333333335,0.0026,2.8793666666666664,0.16916666666666666,0.13296666666666668
15,0.5,5.485,0.65,0.1,1176,H15_V0.5_L5.485_F0.65_fla0.1,0.19793333333333332,0.0629,0.1007,0.031133333333333336,0.0285,0.0026,3.2080333333333333,0.1894,0.16153333333333333
15,0.5,5.485,0.75,0.1,1176,H15_V0.5_L5.485_F0.75_fla0.1,0.22436666666666666,0.0687,0.0963,0.03323333333333334,0.0306,0.0026,3.4085,0.2019,0.18206666666666665
15,0.5,5.485,0.85,0.1,1176,H15_V0.5_L5.485_F0.85_fla0.1,0.2516333333333333,0.07466666666666667,0.0926,0.035166666666666666,0.03256666666666667,0.0026,3.5987666666666667,0.21323333333333333,0.2046
15,0.5,5.485,0.95,0.1,1176,H15_V0.5_L5.485_F0.95_fla0.1,0.27886666666666665,0.08046666666666666,0.08893333333333334,0.0368,0.0342,0.0026,3.7804,0.22283333333333333,0.22713333333333333
15,0.5,5.485,1,0.1,1176,H15_V0.5_L5.485_F1_fla0.1,0.2911,0.08310000000000001,0.0877,0.03743333333333333,0.034833333333333334,0.0026,3.860733333333333,0.22666666666666666,0.23766666666666666
15,0.5,5.485,1.05,0.1,1176,H15_V0.5_L5.485_F1.05_fla0.1,0.3048,0.08596666666666666,0.08596666666666666,0.0381,0.035500000000000004,0.0026,3.9447666666666668,0.23053333333333334,0.2494
15,0.5,5.485,1.15,0.1,1176,H15_V0.5_L5.485_F1.15_fla0.1,0.3295666666666667,0.0911,0.083,0.0392,0.0366,0.0026,4.090633333333334,0.23686666666666667,0.27086666666666664
15,0.5,5.485,1.25,0.1,1176,H15_V0.5_L5.485_F1.25_fla0.1,0.35616666666666663,0.09656666666666666,0.07983333333333333,0.040233333333333336,0.03763333333333333,0.0026,4.2434,0.24313333333333334,0.29410000000000003
15,0.5,5.485,1.35,0.1,1176,H15_V0.5_L5.485_F1.35_fla0.1,0.3823333333333333,0.1019,0.07716666666666668,0.0412,0.0386,0.0026,4.3938,0.24886666666666668,0.3171333333333333
15,0.5,5.485,1.5,0.1,1176,H15_V0.5_L5.485_F1.5_fla0.1,0.4227666666666667,0.10976666666666667,0.0718,0.0426,0.04,0.0026,4.578666666666667,0.257,0.35359999999999997
15,0.5,5.485,1.6,0.1,1176,H15_V0.5_L5.485_F1.6_fla0.1,0.4487333333333333,0.11483333333333333,0.06863333333333332,0.0434,0.0408,0.0026,4.695833333333334,0.2617,0.3772333333333333
15,0.5,5.485,1.75,0.1,1176,H15_V0.5_L5.485_F1.75_fla0.1,0.49226666666666663,0.1232,0.06369999999999999,0.0446,0.042,0.0026,4.8821666666666665,0.26866666666666666,0.41746666666666665
15,0.5,5.485,1.85,0.1,1176,H15_V0.5_L5.485_F1.85_fla0.1,0.5155,0.1278,0.06183333333333334,0.04516666666666667,0.04256666666666667,0.0026,4.9586,0.27203333333333335,0.4407
15,0.5,5.485,1.99,0.1,1176,H15_V0.5_L5.485_F1.99_fla0.1,0.5320666666666667,0.13123333333333334,0.0615,0.045566666666666665,0.04293333333333333,0.0026,5.002966666666667,0.2743,0.4584666666666667
