"","H","V","L","F","fla","Tree","name","absPAR","absNIR","absTherm","totPs","netPs","totRf","totLE1","totLE2","totH"
"367",15,0.5,5.402,0.65,27,1201,"H15_V0.5_L5.402_F0.65_fla27",53.5998333333333,17.2332,27.7897666666667,8.4209,7.71296666666667,0.708,601.047166666667,50.5355333333333,56.3335666666667
"368",15,0.5,5.402,0.75,27,1201,"H15_V0.5_L5.402_F0.75_fla27",58.7338333333333,18.3425333333333,27.3712666666667,8.82343333333333,8.11546666666667,0.708,626.119933333333,52.9443,61.1988
"369",15,0.5,5.402,0.85,27,1201,"H15_V0.5_L5.402_F0.85_fla27",64.19,19.5413333333333,26.6522333333333,9.2213,8.5133,0.708,648.2132,55.3446666666667,66.4193
"370",15,0.5,5.402,0.95,27,1201,"H15_V0.5_L5.402_F0.95_fla27",69.3926666666667,20.6734666666667,26.1808333333333,9.5573,8.8493,0.708,667.5532,57.4155333333333,71.6026666666667
"371",15,0.5,5.402,1,27,1201,"H15_V0.5_L5.402_F1_fla27",71.7649,21.1873,25.8432666666667,9.69773333333333,8.98983333333333,0.708,676.293133333333,58.2922666666667,73.8863666666667
"372",15,0.5,5.402,1.05,27,1201,"H15_V0.5_L5.402_F1.05_fla27",74.2625,21.7413333333333,25.5574666666667,9.83773333333333,9.12976666666667,0.708,686.220966666667,59.1779333333333,76.3223
"373",15,0.5,5.402,1.15,27,1201,"H15_V0.5_L5.402_F1.15_fla27",78.9578333333333,22.7621666666667,25.1059666666667,10.0805333333333,9.37263333333333,0.708,706.859166666667,60.7420666666667,80.8428333333333
"374",15,0.5,5.402,1.25,27,1201,"H15_V0.5_L5.402_F1.25_fla27",83.9843666666667,23.8298333333333,24.5628666666667,10.3225666666667,9.6146,0.708,729.097166666667,62.3175666666667,85.6003333333333
"375",15,0.5,5.402,1.35,27,1201,"H15_V0.5_L5.402_F1.35_fla27",89.5640333333333,25.0165,23.9300666666667,10.5837,9.87576666666667,0.708,751.3927,64.0292333333333,90.9694333333333
"376",15,0.5,5.402,1.5,27,1201,"H15_V0.5_L5.402_F1.5_fla27",98.0535,26.7890333333333,23.1389333333333,10.9618333333333,10.2539333333333,0.708,778.560866666667,66.5300333333333,99.5090333333333
"377",15,0.5,5.402,1.6,27,1201,"H15_V0.5_L5.402_F1.6_fla27",102.495133333333,27.7120333333333,22.7579666666667,11.1506,10.4426666666667,0.708,787.014466666667,67.7868,104.249
"378",15,0.5,5.402,1.75,27,1201,"H15_V0.5_L5.402_F1.75_fla27",106.0291,28.4495666666667,22.5525666666667,11.2855,10.5775333333333,0.708,791.775533333333,68.7070333333333,108.1782
"379",15,0.5,5.402,1.85,27,1201,"H15_V0.5_L5.402_F1.85_fla27",107.294966666667,28.715,22.4672,11.3265,10.6185333333333,0.708,795.510166666667,68.9988,109.4902
"380",15,0.5,5.402,1.99,27,1201,"H15_V0.5_L5.402_F1.99_fla27",109.005366666667,29.0717333333333,22.3597333333333,11.384,10.6760666666667,0.708,801.175766666667,69.4083333333333,111.237333333333
