Program:    MAESPA                                                                          
Control:    &control                                                                        
Trees:      Example trees file.                                                             
Structure:                                                                      Multispecies
Physiology:                                                                     Multispecies
Met data:   Example met file (Tumbarumba)                                                   
Water bal.: Example water balance parameters.                                               
                                                                                
DOY: simulation date
Tree: tree number
Spec: tree species number
absPAR:   absorbed PAR              MJ tree-1 d-1
absNIR:   absorbed NIR              MJ  tree-1 d-1
absTherm: absorbed thermal          MJ tree-1 d-1
totPs: gross photosynthesis         mol tree-1 d-1
totRf: daily foliar respiration     mol tree-1 d-1
netPs: photosyn. net of foliar resp   mol tree-1 d-1
totLE1: daily transpiration         mol H2O tree-1 d-1
totLE2: daily transpirn (CANOPY calc) mol H2O m-2 d-1
totH:  daily sensible heat flux     MJ tree-1 d-1
                                                                                
Columns: DOY Tree Spec absPAR absNIR absTherm totPs totRf netPs totLE1 totLE2 totH
      1 1203    1      56.8911      18.1826      26.7667       8.6117       0.7080       7.9038     640.0784      51.7396      58.2740
      1 1204    1      49.1684      16.9023      27.0435       7.7921       0.7080       7.0842     639.4588      46.9836      49.6629
      1 1205    1      89.8438      25.5908      22.6552      10.4969       0.7080       9.7889     815.5959      63.5975      88.3238
      1 1206    1      88.4817      25.3892      22.6786      10.3788       0.7080       9.6708     820.2092      62.8780      86.5992
      1 1245    1      44.6206      16.1993      27.2098       7.0860       0.7080       6.3781     656.3338      42.7907      43.9812
      1 1246    1      65.8872      20.6607      24.8308       8.9802       0.7080       8.2723     744.6501      54.1180      64.0847
      1 1247    1      98.0343      26.9803      22.3021      10.8975       0.7080      10.1896     810.7034      66.1641      97.7788
      1 1248    1      71.0766      21.1891      25.0757       9.4939       0.7080       8.7859     712.9211      57.1677      71.1300
      1 1249    1      71.3187      21.0709      25.5256       9.5294       0.7080       8.8214     703.6818      57.4005      71.8908
      1 1250    1      59.6415      18.5464      26.9827       8.7955       0.7080       8.0875     643.4685      52.7825      61.2892
      1 1251    1      78.4814      22.5638      24.9361       9.9187       0.7080       9.2108     730.9892      59.8764      78.9467
      1 1252    1      87.3133      24.5781      23.9541      10.4014       0.7080       9.6934     767.8880      62.9267      87.5757
      1 1253    1     102.7130      27.9445      22.2172      11.1241       0.7080      10.4162     812.6983      67.6451     103.2738
      1 1254    1      87.9449      25.1666      22.8605      10.4339       0.7080       9.7260     797.8508      63.1244      86.9138
      1 1255    1      48.7340      17.1443      26.5713       7.5720       0.7080       6.8641     673.2505      45.7229      47.8456
      1 1294    1      89.3510      25.5680      22.8863      10.5066       0.7080       9.7986     811.6926      63.5998      88.1589
      1 1295    1     110.4884      29.7542      21.5788      11.4408       0.7080      10.7328     829.8088      69.8068     111.7518
      1 1296    1      74.7692      22.2602      24.2853       9.7174       0.7080       9.0094     746.1655      58.5567      74.0088
      1 1297    1      66.3909      20.1889      25.7230       9.1654       0.7080       8.4574     698.3584      55.1706      66.5110
      1 1298    1      85.8043      24.0449      24.3479      10.2963       0.7080       9.5883     760.8439      62.2943      86.0182
      1 1299    1      72.0085      21.1065      25.6754       9.5435       0.7080       8.8356     706.4256      57.4583      72.5504
      1 1300    1      89.6827      24.8395      23.8199      10.4804       0.7080       9.7724     769.8284      63.4623      89.9407
      1 1301    1      84.8959      24.0393      24.0274      10.2545       0.7080       9.5465     765.1260      61.9737      84.7745
      1 1302    1     100.2325      27.4210      22.3090      11.0043       0.7080      10.2964     810.5375      66.8629     100.4217
      1 1303    1      56.9359      18.7864      25.4379       8.3343       0.7080       7.6264     705.1959      50.2546      55.4353
      1 1304    1      47.9089      16.9007      26.7854       7.3624       0.7080       6.6545     679.9312      44.5755      46.6254
      1 1343    1      62.7529      20.0506      24.9114       8.6417       0.7080       7.9338     749.8171      52.0833      60.2084
      1 1344    1      88.1917      25.2296      23.0164      10.4025       0.7080       9.6945     807.0138      63.0125      86.9276
      1 1345    1      92.5141      25.8718      23.0581      10.6605       0.7080       9.9526     797.0437      64.6041      92.2646
      1 1346    1      94.0071      25.9368      23.2331      10.7290       0.7080      10.0211     783.2327      65.0146      94.4587
      1 1347    1      66.4403      19.9184      26.1324       9.1799       0.7080       8.4720     680.1349      55.1800      67.2546
      1 1348    1      72.6075      21.0919      25.5553       9.5740       0.7080       8.8660     702.3569      57.6939      73.1826
      1 1349    1      83.6821      23.4458      24.7791      10.1975       0.7080       9.4896     742.3286      61.6707      84.3425
      1 1350    1      68.9064      20.4067      26.1031       9.4088       0.7080       8.7008     681.6720      56.6163      70.1104
      1 1351    1      71.7631      20.8687      26.1448       9.6129       0.7080       8.9049     674.4797      57.8153      73.7213
      1 1352    1      97.3443      26.7611      22.7596      10.8630       0.7080      10.1551     801.7692      65.9820      97.5425
      1 1353    1      72.9064      22.0660      24.1786       9.4183       0.7080       8.7104     774.2495      56.8967      70.7408
      1 1392    1      75.7465      22.4165      24.7446       9.7468       0.7080       9.0388     748.6902      58.8467      75.3401
      1 1393    1      73.8687      22.1670      24.5199       9.5672       0.7080       8.8592     760.5397      57.7313      72.5894
      1 1394    1      87.6800      24.8120      23.6364      10.3855       0.7080       9.6776     782.2998      62.8189      87.3879
      1 1395    1      75.5444      21.9791      24.8463       9.7313       0.7080       9.0234     723.4357      58.6200      75.7105
      1 1396    1      82.1264      23.1329      24.7739      10.1041       0.7080       9.3961     737.8353      61.0048      82.6751
      1 1397    1      68.2837      20.0793      26.4397       9.3650       0.7080       8.6571     667.1095      56.3082      69.9471
      1 1398    1      90.9547      24.7941      24.3790      10.5652       0.7080       9.8573     748.7257      63.9871      92.3532
      1 1399    1      77.5133      22.0656      25.5119       9.8787       0.7080       9.1707     710.8015      59.5315      78.6367
      1 1400    1      86.7872      24.1971      24.4345      10.3742       0.7080       9.6662     749.7574      62.7256      87.6848
      1 1401    1      97.8532      26.7325      22.9009      10.8775       0.7080      10.1695     792.3445      66.0292      98.4801
      1 1402    1      77.9310      22.8478      24.2165       9.7284       0.7080       9.0205     766.6624      58.7612      76.7988
      1 1441    1      82.7333      23.1970      24.9396      10.2051       0.7080       9.4972     726.0142      61.6011      83.9568
      1 1442    1      55.3771      17.4906      28.4331       8.6293       0.7080       7.9213     581.0356      51.8129      59.6502
      1 1443    1      81.7220      23.0029      25.0718      10.1335       0.7080       9.4255     729.6789      61.2170      82.6827
      1 1444    1      92.5640      25.2265      24.1354      10.6434       0.7080       9.9355     763.1716      64.4950      93.6310
      1 1445    1      69.9495      20.3902      26.2958       9.5113       0.7080       8.8034     665.7595      57.1754      71.8787
      1 1446    1      71.1522      20.5756      26.9237       9.5978       0.7080       8.8898     663.2422      57.7725      73.7598
      1 1447    1      98.4868      26.2925      23.9589      10.9259       0.7080      10.2179     761.7493      66.3282     100.5084
      1 1448    1      62.8825      18.9893      27.3431       9.1496       0.7080       8.4416     615.7733      54.9335      66.3468
      1 1449    1      90.9803      25.0422      23.8133      10.5518       0.7080       9.8439     766.7518      63.9223      91.5493
      1 1450    1      73.6571      21.8124      25.0563       9.5251       0.7080       8.8171     742.5131      57.5372      73.0637
      1 1451    1      61.1351      19.3597      25.9015       8.5779       0.7080       7.8700     708.3556      51.7890      60.2772
