H,V,L,F,fla,Tree,name,absPAR,absNIR,absTherm,totPs,netPs,totRf,totLE1,totLE2,totH
15,0,4.556,1,27,832,H15_V0_L4.556_F1_fla27,81.1285,22.8195,25.0816,10.0041,9.2962,0.708,727.6818,60.4405,81.9768
15,0,4.556,1,27,833,H15_V0_L4.556_F1_fla27,81.7702,22.9317,25.1171,10.0509,9.3429,0.708,726.3751,60.7268,82.804
15,0,4.556,1,27,834,H15_V0_L4.556_F1_fla27,83.5329,23.2555,25.147,10.1698,9.4618,0.708,725.7674,61.4568,84.9205
15,0,4.556,1,27,835,H15_V0_L4.556_F1_fla27,92.2166,24.8233,24.9285,10.6519,9.944,0.708,728.2615,64.4848,94.8278
15,0,4.556,1,27,836,H15_V0_L4.556_F1_fla27,92.0779,24.8427,24.826,10.6573,9.9494,0.708,732.2453,64.5931,94.4825
15,0,4.556,1,27,837,H15_V0_L4.556_F1_fla27,83.0652,23.2103,25.0575,10.1471,9.4391,0.708,727.6193,61.3273,84.2872
15,0,4.556,1,27,873,H15_V0_L4.556_F1_fla27,81.6746,23.0285,24.9109,10.0502,9.3422,0.708,731.1838,60.7186,82.5028
15,0,4.556,1,27,874,H15_V0_L4.556_F1_fla27,84.7844,23.5381,25.1019,10.2506,9.5426,0.708,727.3585,61.9622,86.3645
15,0,4.556,1,27,875,H15_V0_L4.556_F1_fla27,95.5259,25.4462,24.5933,10.8058,10.0979,0.708,728.5536,65.4892,98.5044
15,0,4.556,1,27,876,H15_V0_L4.556_F1_fla27,89.2703,24.3316,24.8523,10.4969,9.789,0.708,729.3214,63.5606,91.339
15,0,4.556,1,27,877,H15_V0_L4.556_F1_fla27,82.434,23.0738,25.1076,10.0964,9.3884,0.708,727.6094,61.0103,83.5507
15,0,4.556,1,27,878,H15_V0_L4.556_F1_fla27,81.2854,22.8581,25.0699,10.0154,9.3074,0.708,728.2896,60.5098,82.14
15,0,4.556,1,27,879,H15_V0_L4.556_F1_fla27,81.0149,22.7945,25.0841,9.9942,9.2862,0.708,728.3373,60.3803,81.8099
15,0,4.556,1,27,880,H15_V0_L4.556_F1_fla27,80.9932,22.7933,25.0797,9.9914,9.2834,0.708,728.0796,60.3645,81.7965
15,0,4.556,1,27,881,H15_V0_L4.556_F1_fla27,80.922,22.7915,25.0562,9.9859000000000009,9.2779,0.708,728.0021,60.3318,81.7172
15,0,4.556,1,27,882,H15_V0_L4.556_F1_fla27,80.8011,22.8292,24.9459,9.9792,9.2712,0.708,730.0966,60.2907,81.4935
15,0,4.556,1,27,918,H15_V0_L4.556_F1_fla27,80.8716,22.909300000000002,24.8302,9.9922,9.2842,0.708,732.673,60.3633,81.4797
15,0,4.556,1,27,919,H15_V0_L4.556_F1_fla27,80.8158,22.8371,24.9391,9.984,9.2761,0.708,730.3743,60.3157,81.501
15,0,4.556,1,27,920,H15_V0_L4.556_F1_fla27,80.9022,22.7937,25.0443,9.9851,9.2771,0.708,728.8417,60.3252,81.6571
15,0,4.556,1,27,921,H15_V0_L4.556_F1_fla27,80.8656,22.7757,25.0627,9.983,9.2751,0.708,728.7678,60.3123,81.6134
15,0,4.556,1,27,922,H15_V0_L4.556_F1_fla27,80.8837,22.796,25.035,9.9844,9.2765,0.708,728.8303,60.3211,81.6373
15,0,4.556,1,27,923,H15_V0_L4.556_F1_fla27,80.9087,22.8031,25.0299,9.9857,9.2778,0.708,729.3256,60.3294,81.6453
15,0,4.556,1,27,924,H15_V0_L4.556_F1_fla27,80.919,22.7974,25.0441,9.9862,9.2782,0.708,728.9952,60.332,81.6705
15,0,4.556,1,27,925,H15_V0_L4.556_F1_fla27,80.9638,22.8043,25.0489,9.9889,9.2809,0.708,728.4589,60.3497,81.7482
15,0,4.556,1,27,926,H15_V0_L4.556_F1_fla27,80.9183,22.7933,25.0514,9.9855,9.2776,0.708,728.2594,60.3298,81.7018
15,0,4.556,1,27,927,H15_V0_L4.556_F1_fla27,80.7934,22.8377,24.9271,9.9787,9.2708,0.708,730.2443,60.2881,81.4797
15,0,4.556,1,27,963,H15_V0_L4.556_F1_fla27,80.588,22.8634,24.8091,9.9692,9.2612,0.708,733.65,60.2239,81.0977
15,0,4.556,1,27,964,H15_V0_L4.556_F1_fla27,80.7348,22.8285,24.9641,9.977,9.2691,0.708,730.8067,60.2746,81.4123
15,0,4.556,1,27,965,H15_V0_L4.556_F1_fla27,80.8845,22.7949,25.0349,9.9835,9.2755,0.708,729.0212,60.3158,81.6286
15,0,4.556,1,27,966,H15_V0_L4.556_F1_fla27,80.8547,22.7842,25.0441,9.9823,9.2743,0.708,728.9326,60.3079,81.5959
15,0,4.556,1,27,967,H15_V0_L4.556_F1_fla27,80.879,22.8001,25.0255,9.984,9.2761,0.708,729.0082,60.318600000000004,81.6248
15,0,4.556,1,27,968,H15_V0_L4.556_F1_fla27,80.9088,22.8031,25.0299,9.9857,9.2778,0.708,729.4033,60.3294,81.6418
15,0,4.556,1,27,969,H15_V0_L4.556_F1_fla27,80.919,22.7974,25.0441,9.9862,9.2782,0.708,728.9987,60.332,81.6704
15,0,4.556,1,27,970,H15_V0_L4.556_F1_fla27,80.9638,22.8043,25.0489,9.9889,9.2809,0.708,728.4589,60.3497,81.7482
15,0,4.556,1,27,971,H15_V0_L4.556_F1_fla27,80.9183,22.7933,25.0514,9.9855,9.2776,0.708,728.2595,60.3298,81.7018
15,0,4.556,1,27,972,H15_V0_L4.556_F1_fla27,80.7934,22.8377,24.9271,9.9787,9.2708,0.708,730.2443,60.2881,81.4797
15,0,4.556,1,27,1008,H15_V0_L4.556_F1_fla27,80.5842,22.8675,24.7997,9.9689,9.2609,0.708,733.8099,60.2222,81.0868
15,0,4.556,1,27,1009,H15_V0_L4.556_F1_fla27,80.7271,22.8367,24.9453,9.9765,9.2685,0.708,730.9805,60.2713,81.3969
15,0,4.556,1,27,1010,H15_V0_L4.556_F1_fla27,80.8845,22.7949,25.0349,9.9835,9.2755,0.708,729.1139,60.3158,81.6245
15,0,4.556,1,27,1011,H15_V0_L4.556_F1_fla27,80.8547,22.7842,25.0441,9.9823,9.2743,0.708,728.9433,60.3079,81.5954
15,0,4.556,1,27,1012,H15_V0_L4.556_F1_fla27,80.879,22.8001,25.0255,9.984,9.2761,0.708,729.0083,60.318600000000004,81.6247
15,0,4.556,1,27,1013,H15_V0_L4.556_F1_fla27,80.9088,22.8031,25.0299,9.9857,9.2778,0.708,729.4032,60.3294,81.6418
15,0,4.556,1,27,1014,H15_V0_L4.556_F1_fla27,80.919,22.7974,25.0441,9.9862,9.2782,0.708,728.9987,60.332,81.6704
15,0,4.556,1,27,1015,H15_V0_L4.556_F1_fla27,80.9638,22.8043,25.0489,9.9889,9.2809,0.708,728.4583,60.3497,81.7482
15,0,4.556,1,27,1016,H15_V0_L4.556_F1_fla27,80.9183,22.7933,25.0514,9.9855,9.2776,0.708,728.257,60.3298,81.7019
15,0,4.556,1,27,1017,H15_V0_L4.556_F1_fla27,80.7934,22.8377,24.9271,9.9787,9.2708,0.708,730.2354,60.2881,81.4801
15,0,4.556,1,27,1053,H15_V0_L4.556_F1_fla27,80.5842,22.8675,24.7997,9.9689,9.2609,0.708,733.8517,60.2222,81.0849
15,0,4.556,1,27,1054,H15_V0_L4.556_F1_fla27,80.7271,22.8367,24.9453,9.9765,9.2685,0.708,730.9855,60.2713,81.3967
15,0,4.556,1,27,1055,H15_V0_L4.556_F1_fla27,80.8845,22.7949,25.0349,9.9835,9.2755,0.708,729.1141,60.3158,81.6245
