"","H","V","L","F","fla","Tree","name","absPAR","absNIR","absTherm","totPs","netPs","totRf","totLE1","totLE2","totH"
"267",15,0.25,5.402,0.01,0.1,1201,"H15_V0.25_L5.402_F0.01_fla0.1",0.130566666666667,0.046,0.119066666666667,0.0246666666666667,0.0220666666666667,0.0026,1.73273333333333,0.150133333333333,0.153966666666667
"268",15,0.25,5.402,0.15,0.1,1201,"H15_V0.25_L5.402_F0.15_fla0.1",0.148233333333333,0.0501,0.1144,0.0265666666666667,0.0239,0.0026,1.82346666666667,0.161433333333333,0.1687
"269",15,0.25,5.402,0.25,0.1,1201,"H15_V0.25_L5.402_F0.25_fla0.1",0.1612,0.0528666666666667,0.112266666666667,0.0278666666666667,0.0252666666666667,0.0026,1.89263333333333,0.169366666666667,0.179966666666667
"270",15,0.25,5.402,0.4,0.1,1201,"H15_V0.25_L5.402_F0.4_fla0.1",0.1833,0.0578666666666667,0.108066666666667,0.0299333333333333,0.0273333333333333,0.0026,2.01553333333333,0.181733333333333,0.199
"271",15,0.25,5.402,0.5,0.1,1201,"H15_V0.25_L5.402_F0.5_fla0.1",0.200766666666667,0.0618666666666667,0.102766666666667,0.0314333333333333,0.0287666666666667,0.0026,2.10606666666667,0.190566666666667,0.2131
"272",15,0.25,5.402,0.65,0.1,1201,"H15_V0.25_L5.402_F0.65_fla0.1",0.235633333333333,0.0694666666666667,0.0983666666666667,0.0339666666666667,0.0313,0.0026,2.28423333333333,0.205833333333333,0.2449
"273",15,0.25,5.402,0.75,0.1,1201,"H15_V0.25_L5.402_F0.75_fla0.1",0.264733333333333,0.0756,0.0950666666666667,0.0357333333333333,0.0331333333333333,0.0026,2.41233333333333,0.216633333333333,0.2723
"274",15,0.25,5.402,0.85,0.1,1201,"H15_V0.25_L5.402_F0.85_fla0.1",0.298266666666667,0.0825,0.0912,0.0375666666666667,0.0349666666666667,0.0026,2.5461,0.227566666666667,0.304333333333333
"275",15,0.25,5.402,0.95,0.1,1201,"H15_V0.25_L5.402_F0.95_fla0.1",0.335866666666667,0.0907,0.0875333333333333,0.0393666666666667,0.0367666666666667,0.0026,2.69,0.2382,0.341433333333333
"276",15,0.25,5.402,1,0.1,1201,"H15_V0.25_L5.402_F1_fla0.1",0.356033333333333,0.0949333333333333,0.0858,0.0402666666666667,0.0375666666666667,0.0026,2.75913333333333,0.2433,0.3617
"277",15,0.25,5.402,1.05,0.1,1201,"H15_V0.25_L5.402_F1.05_fla0.1",0.376533333333333,0.0990666666666667,0.0837333333333333,0.0410333333333333,0.0384333333333333,0.0026,2.82746666666667,0.248133333333333,0.381966666666667
"278",15,0.25,5.402,1.15,0.1,1201,"H15_V0.25_L5.402_F1.15_fla0.1",0.421033333333333,0.1083,0.0789666666666667,0.0426,0.0399666666666667,0.0026,2.95716666666667,0.257166666666667,0.426833333333333
"279",15,0.25,5.402,1.25,0.1,1201,"H15_V0.25_L5.402_F1.25_fla0.1",0.464266666666667,0.117133333333333,0.0734666666666667,0.0439,0.0413,0.0026,3.06373333333333,0.2647,0.4706
"280",15,0.25,5.402,1.35,0.1,1201,"H15_V0.25_L5.402_F1.35_fla0.1",0.5011,0.1245,0.0701,0.0448666666666667,0.0422666666666667,0.0026,3.12923333333333,0.270366666666667,0.5096
"281",15,0.25,5.402,1.5,0.1,1201,"H15_V0.25_L5.402_F1.5_fla0.1",0.533666666666667,0.131633333333333,0.0680333333333333,0.0456666666666667,0.0430666666666667,0.0026,3.1779,0.274866666666667,0.546
"282",15,0.25,5.402,1.6,0.1,1201,"H15_V0.25_L5.402_F1.6_fla0.1",0.543766666666667,0.133933333333333,0.0676,0.0458666666666667,0.0432333333333333,0.0026,3.19863333333333,0.276133333333333,0.5572
"283",15,0.25,5.402,1.75,0.1,1201,"H15_V0.25_L5.402_F1.75_fla0.1",0.550533333333333,0.1354,0.0674666666666667,0.046,0.0434,0.0026,3.2057,0.276966666666667,0.565066666666667
"284",15,0.25,5.402,1.85,0.1,1201,"H15_V0.25_L5.402_F1.85_fla0.1",0.551766666666667,0.1356,0.0675666666666667,0.046,0.0434,0.0026,3.2018,0.2771,0.566766666666667
"285",15,0.25,5.402,1.99,0.1,1201,"H15_V0.25_L5.402_F1.99_fla0.1",0.552033333333333,0.1356,0.0676333333333333,0.046,0.0434,0.0026,3.1959,0.277133333333333,0.567333333333333
"286",15,0.5,0.44,0.01,0.1,105,"H15_V0.5_L0.44_F0.01_fla0.1",0.401066666666667,0.0971,0.0672666666666667,0.0421333333333333,0.0395,0.0026,4.67476666666667,0.0332333333333333,0.309166666666667
"287",15,0.5,0.44,0.15,0.1,105,"H15_V0.5_L0.44_F0.15_fla0.1",0.437233333333333,0.1043,0.0689666666666667,0.0432333333333333,0.0406333333333333,0.0026,4.85076666666667,0.0340666666666667,0.345733333333333
"288",15,0.5,0.44,0.25,0.1,105,"H15_V0.5_L0.44_F0.25_fla0.1",0.471233333333333,0.110933333333333,0.0708,0.0441666666666667,0.0415333333333333,0.0026,4.9983,0.0347666666666667,0.380833333333333
"289",15,0.5,0.44,0.4,0.1,105,"H15_V0.5_L0.44_F0.4_fla0.1",0.509966666666667,0.118433333333333,0.0719666666666667,0.0451333333333333,0.0425,0.0026,5.13046666666667,0.0355,0.4217
"290",15,0.5,0.44,0.5,0.1,105,"H15_V0.5_L0.44_F0.5_fla0.1",0.520866666666667,0.120666666666667,0.0721,0.0453666666666667,0.0427333333333333,0.0026,5.1582,0.0356666666666667,0.433633333333333
"291",15,0.5,0.44,0.65,0.1,105,"H15_V0.5_L0.44_F0.65_fla0.1",0.526433333333333,0.1218,0.0721,0.0454666666666667,0.0428333333333333,0.0026,5.1852,0.0357666666666667,0.439166666666667
"292",15,0.5,0.44,0.75,0.1,105,"H15_V0.5_L0.44_F0.75_fla0.1",0.5291,0.1223,0.0721,0.0455333333333333,0.0429,0.0026,5.20396666666667,0.0358333333333333,0.441566666666667
"293",15,0.5,0.44,0.85,0.1,105,"H15_V0.5_L0.44_F0.85_fla0.1",0.532133333333333,0.122966666666667,0.0721,0.0456,0.043,0.0026,5.2263,0.0358666666666667,0.444233333333333
"294",15,0.5,0.44,0.95,0.1,105,"H15_V0.5_L0.44_F0.95_fla0.1",0.535666666666667,0.123666666666667,0.0721,0.0456666666666667,0.0430666666666667,0.0026,5.2512,0.0359333333333333,0.4474
"295",15,0.5,0.44,1,0.1,105,"H15_V0.5_L0.44_F1_fla0.1",0.5374,0.124066666666667,0.0721,0.0457,0.0430666666666667,0.0026,5.2623,0.0359333333333333,0.448966666666667
"296",15,0.5,0.44,1.05,0.1,105,"H15_V0.5_L0.44_F1.05_fla0.1",0.539066666666667,0.1244,0.0721,0.0457333333333333,0.0431333333333333,0.0026,5.27153333333333,0.036,0.450566666666667
"297",15,0.5,0.44,1.15,0.1,105,"H15_V0.5_L0.44_F1.15_fla0.1",0.541866666666667,0.122366666666667,0.0579,0.0458,0.0431666666666667,0.0026,5.23993333333333,0.036,0.442933333333333
"298",15,0.5,0.44,1.25,0.1,105,"H15_V0.5_L0.44_F1.25_fla0.1",0.544833333333333,0.122933333333333,0.0579,0.0458666666666667,0.0432333333333333,0.0026,5.25183333333333,0.0360666666666667,0.445933333333333
"299",15,0.5,0.44,1.35,0.1,105,"H15_V0.5_L0.44_F1.35_fla0.1",0.547066666666667,0.1234,0.0579,0.0459,0.0433,0.0026,5.2625,0.0361,0.448166666666667
"300",15,0.5,0.44,1.5,0.1,105,"H15_V0.5_L0.44_F1.5_fla0.1",0.550633333333333,0.124133333333333,0.0579,0.046,0.0433333333333333,0.0026,5.28013333333333,0.0361666666666667,0.4517
"301",15,0.5,0.44,1.6,0.1,105,"H15_V0.5_L0.44_F1.6_fla0.1",0.553833333333333,0.1248,0.0579,0.0460666666666667,0.0434333333333333,0.0026,5.29416666666667,0.0362,0.4549
"302",15,0.5,0.44,1.75,0.1,105,"H15_V0.5_L0.44_F1.75_fla0.1",0.558466666666667,0.125733333333333,0.0579,0.0461666666666667,0.0435333333333333,0.0026,5.3113,0.0362666666666667,0.459733333333333
"303",15,0.5,0.44,1.85,0.1,105,"H15_V0.5_L0.44_F1.85_fla0.1",0.559333333333333,0.1274,0.062,0.0461666666666667,0.0435333333333333,0.0026,5.32826666666667,0.0363,0.4646
"304",15,0.5,0.44,1.99,0.1,105,"H15_V0.5_L0.44_F1.99_fla0.1",0.5602,0.1276,0.062,0.0462,0.0435666666666667,0.0026,5.3312,0.0363,0.4655
"305",15,0.5,1.521,0.01,0.1,351,"H15_V0.5_L1.521_F0.01_fla0.1",0.3225,0.0831666666666667,0.0928333333333333,0.0391,0.0364,0.0026,2.76506666666667,0.106366666666667,0.3189
"306",15,0.5,1.521,0.15,0.1,351,"H15_V0.5_L1.521_F0.15_fla0.1",0.3415,0.087,0.0929,0.0399,0.0372333333333333,0.0026,2.83753333333333,0.1086,0.338533333333333
"307",15,0.5,1.521,0.25,0.1,351,"H15_V0.5_L1.521_F0.25_fla0.1",0.359366666666667,0.0907,0.0929,0.0406,0.0379666666666667,0.0026,2.89513333333333,0.110533333333333,0.357533333333333
"308",15,0.5,1.521,0.4,0.1,351,"H15_V0.5_L1.521_F0.4_fla0.1",0.3828,0.0955333333333333,0.0929,0.0414666666666667,0.0388333333333333,0.0026,2.94556666666667,0.1128,0.3835
"309",15,0.5,1.521,0.5,0.1,351,"H15_V0.5_L1.521_F0.5_fla0.1",0.390033333333333,0.0956666666666667,0.0728,0.0417,0.0391,0.0026,2.92436666666667,0.113533333333333,0.3787
"310",15,0.5,1.521,0.65,0.1,351,"H15_V0.5_L1.521_F0.65_fla0.1",0.4015,0.0977,0.0661666666666667,0.0420333333333333,0.0394333333333333,0.0026,2.95756666666667,0.114366666666667,0.386333333333333
"311",15,0.5,1.521,0.75,0.1,351,"H15_V0.5_L1.521_F0.75_fla0.1",0.413233333333333,0.101566666666667,0.0765333333333333,0.0423666666666667,0.0397333333333333,0.0026,3.0375,0.1152,0.405466666666667
"312",15,0.5,1.521,0.85,0.1,351,"H15_V0.5_L1.521_F0.85_fla0.1",0.4296,0.104566666666667,0.0757,0.0428333333333333,0.0402,0.0026,3.10316666666667,0.116433333333333,0.4212
"313",15,0.5,1.521,0.95,0.1,351,"H15_V0.5_L1.521_F0.95_fla0.1",0.451933333333333,0.108766666666667,0.0761,0.0435,0.0408666666666667,0.0026,3.17156666666667,0.118133333333333,0.4448
"314",15,0.5,1.521,1,0.1,351,"H15_V0.5_L1.521_F1_fla0.1",0.462333333333333,0.110466666666667,0.0750333333333333,0.0438,0.0411666666666667,0.0026,3.19426666666667,0.118966666666667,0.4551
"315",15,0.5,1.521,1.05,0.1,351,"H15_V0.5_L1.521_F1.05_fla0.1",0.4729,0.112,0.0733666666666667,0.0440666666666667,0.0414666666666667,0.0026,3.2138,0.119733333333333,0.465033333333333
"316",15,0.5,1.521,1.15,0.1,351,"H15_V0.5_L1.521_F1.15_fla0.1",0.489033333333333,0.115466666666667,0.0694,0.0445333333333333,0.0419,0.0026,3.24083333333333,0.120933333333333,0.481
"317",15,0.5,1.521,1.25,0.1,351,"H15_V0.5_L1.521_F1.25_fla0.1",0.502133333333333,0.116166666666667,0.0635333333333333,0.0448666666666667,0.0422666666666667,0.0026,3.25603333333333,0.1218,0.489766666666667
"318",15,0.5,1.521,1.35,0.1,351,"H15_V0.5_L1.521_F1.35_fla0.1",0.5124,0.1183,0.0635333333333333,0.0451333333333333,0.0425333333333333,0.0026,3.28256666666667,0.122466666666667,0.5009
"319",15,0.5,1.521,1.5,0.1,351,"H15_V0.5_L1.521_F1.5_fla0.1",0.5251,0.122966666666667,0.0691666666666667,0.0454333333333333,0.0428333333333333,0.0026,3.32846666666667,0.123266666666667,0.520466666666667
"320",15,0.5,1.521,1.6,0.1,351,"H15_V0.5_L1.521_F1.6_fla0.1",0.531966666666667,0.126433333333333,0.0748,0.0456,0.0429666666666667,0.0026,3.36096666666667,0.1237,0.533566666666667
"321",15,0.5,1.521,1.75,0.1,351,"H15_V0.5_L1.521_F1.75_fla0.1",0.5426,0.128633333333333,0.0748,0.0458333333333333,0.0432333333333333,0.0026,3.39346666666667,0.124333333333333,0.544966666666667
"322",15,0.5,1.521,1.85,0.1,351,"H15_V0.5_L1.521_F1.85_fla0.1",0.549333333333333,0.129966666666667,0.0748,0.046,0.0433333333333333,0.0026,3.41163333333333,0.1247,0.5522
"323",15,0.5,1.521,1.99,0.1,351,"H15_V0.5_L1.521_F1.99_fla0.1",0.555166666666667,0.131166666666667,0.0748,0.0461,0.0434666666666667,0.0026,3.42036666666667,0.125,0.5589
"324",15,0.5,2.916,0.01,0.1,666,"H15_V0.5_L2.916_F0.01_fla0.1",0.251833333333333,0.0702333333333333,0.103933333333333,0.0352666666666667,0.0326666666666667,0.0026,1.8335,0.185033333333333,0.2846
"325",15,0.5,2.916,0.15,0.1,666,"H15_V0.5_L2.916_F0.15_fla0.1",0.275366666666667,0.0751666666666667,0.0957,0.0367333333333333,0.0341333333333333,0.0026,1.86833333333333,0.192366666666667,0.306266666666667
"326",15,0.5,2.916,0.25,0.1,666,"H15_V0.5_L2.916_F0.25_fla0.1",0.2867,0.0774666666666667,0.0956666666666667,0.0373333333333333,0.0347333333333333,0.0026,1.86186666666667,0.1954,0.320166666666667
"327",15,0.5,2.916,0.4,0.1,666,"H15_V0.5_L2.916_F0.4_fla0.1",0.2906,0.0783,0.0869,0.0374333333333333,0.0348333333333333,0.0026,1.84686666666667,0.195833333333333,0.32
"328",15,0.5,2.916,0.5,0.1,666,"H15_V0.5_L2.916_F0.5_fla0.1",0.292466666666667,0.0786666666666667,0.0853666666666667,0.0374666666666667,0.0348333333333333,0.0026,1.86876666666667,0.1959,0.320266666666667
"329",15,0.5,2.916,0.65,0.1,666,"H15_V0.5_L2.916_F0.65_fla0.1",0.3042,0.0808666666666667,0.0901333333333333,0.0379333333333333,0.0353333333333333,0.0026,1.9289,0.198366666666667,0.334433333333333
"330",15,0.5,2.916,0.75,0.1,666,"H15_V0.5_L2.916_F0.75_fla0.1",0.317,0.0836333333333333,0.0902,0.0385333333333333,0.0359333333333333,0.0026,1.97896666666667,0.2012,0.347833333333333
"331",15,0.5,2.916,0.85,0.1,666,"H15_V0.5_L2.916_F0.85_fla0.1",0.333966666666667,0.0875666666666667,0.0900333333333333,0.0392333333333333,0.0366333333333333,0.0026,2.04653333333333,0.204733333333333,0.365733333333333
"332",15,0.5,2.916,0.95,0.1,666,"H15_V0.5_L2.916_F0.95_fla0.1",0.3578,0.0926333333333333,0.0890666666666667,0.0401666666666667,0.0375333333333333,0.0026,2.1284,0.209466666666667,0.390433333333333
"333",15,0.5,2.916,1,0.1,666,"H15_V0.5_L2.916_F1_fla0.1",0.372,0.0954333333333333,0.0878666666666667,0.0407,0.0380666666666667,0.0026,2.163,0.212233333333333,0.405033333333333
"334",15,0.5,2.916,1.05,0.1,666,"H15_V0.5_L2.916_F1.05_fla0.1",0.3875,0.0983333333333333,0.0863333333333333,0.0413,0.0386666666666667,0.0026,2.19163333333333,0.2152,0.421133333333333
"335",15,0.5,2.916,1.15,0.1,666,"H15_V0.5_L2.916_F1.15_fla0.1",0.4178,0.103966666666667,0.0822,0.0423666666666667,0.0397666666666667,0.0026,2.24306666666667,0.2208,0.4519
"336",15,0.5,2.916,1.25,0.1,666,"H15_V0.5_L2.916_F1.25_fla0.1",0.446166666666667,0.1092,0.0781666666666667,0.0433333333333333,0.0407,0.0026,2.2923,0.2257,0.480566666666667
"337",15,0.5,2.916,1.35,0.1,666,"H15_V0.5_L2.916_F1.35_fla0.1",0.471333333333333,0.114033333333333,0.0756333333333333,0.0441,0.0415,0.0026,2.33753333333333,0.229566666666667,0.506766666666667
"338",15,0.5,2.916,1.5,0.1,666,"H15_V0.5_L2.916_F1.5_fla0.1",0.504833333333333,0.121333333333333,0.0741666666666667,0.0449666666666667,0.0423666666666667,0.0026,2.39,0.234133333333333,0.5444
"339",15,0.5,2.916,1.6,0.1,666,"H15_V0.5_L2.916_F1.6_fla0.1",0.5202,0.1251,0.0733666666666667,0.0453333333333333,0.0427,0.0026,2.40826666666667,0.235966666666667,0.562466666666667
"340",15,0.5,2.916,1.75,0.1,666,"H15_V0.5_L2.916_F1.75_fla0.1",0.537333333333333,0.1267,0.0675666666666667,0.0457333333333333,0.0431,0.0026,2.4229,0.237833333333333,0.5763
"341",15,0.5,2.916,1.85,0.1,666,"H15_V0.5_L2.916_F1.85_fla0.1",0.544733333333333,0.1293,0.0704666666666667,0.0459,0.0433,0.0026,2.4354,0.238633333333333,0.587866666666667
"342",15,0.5,2.916,1.99,0.1,666,"H15_V0.5_L2.916_F1.99_fla0.1",0.550333333333333,0.132033333333333,0.0724333333333333,0.0460333333333333,0.0433666666666667,0.0026,2.44376666666667,0.239233333333333,0.5976
"343",15,0.5,4.556,0.01,0.1,1013,"H15_V0.5_L4.556_F0.01_fla0.1",0.152166666666667,0.051,0.111433333333333,0.027,0.0243666666666667,0.0026,1.8195,0.165266666666667,0.1718
"344",15,0.5,4.556,0.15,0.1,1013,"H15_V0.5_L4.556_F0.15_fla0.1",0.1772,0.0553,0.1117,0.0293333333333333,0.0267,0.0026,1.9536,0.179033333333333,0.194933333333333
"345",15,0.5,4.556,0.25,0.1,1013,"H15_V0.5_L4.556_F0.25_fla0.1",0.1935,0.0588,0.108833333333333,0.0307333333333333,0.0281333333333333,0.0026,2.01226666666667,0.1873,0.210366666666667
"346",15,0.5,4.556,0.4,0.1,1013,"H15_V0.5_L4.556_F0.4_fla0.1",0.2166,0.0648,0.101133333333333,0.0325,0.0299,0.0026,2.1122,0.197633333333333,0.230366666666667
"347",15,0.5,4.556,0.5,0.1,1013,"H15_V0.5_L4.556_F0.5_fla0.1",0.237266666666667,0.0689666666666667,0.100733333333333,0.0339333333333333,0.0313,0.0026,2.22486666666667,0.205833333333333,0.249966666666667
"348",15,0.5,4.556,0.65,0.1,1013,"H15_V0.5_L4.556_F0.65_fla0.1",0.274233333333333,0.0765333333333333,0.0964333333333333,0.0362666666666667,0.0336333333333333,0.0026,2.369,0.219566666666667,0.285166666666667
"349",15,0.5,4.556,0.75,0.1,1013,"H15_V0.5_L4.556_F0.75_fla0.1",0.297066666666667,0.0814666666666667,0.0914,0.0375666666666667,0.0349666666666667,0.0026,2.42523333333333,0.2274,0.3073
"350",15,0.5,4.556,0.85,0.1,1013,"H15_V0.5_L4.556_F0.85_fla0.1",0.3169,0.0858666666666667,0.0901333333333333,0.0386333333333333,0.036,0.0026,2.49603333333333,0.2335,0.3277
"351",15,0.5,4.556,0.95,0.1,1013,"H15_V0.5_L4.556_F0.95_fla0.1",0.335833333333333,0.0900333333333333,0.0889,0.0395,0.0368666666666667,0.0026,2.5677,0.238733333333333,0.3469
"352",15,0.5,4.556,1,0.1,1013,"H15_V0.5_L4.556_F1_fla0.1",0.344366666666667,0.0921333333333333,0.0883333333333333,0.0399,0.0372666666666667,0.0026,2.59353333333333,0.241033333333333,0.356033333333333
"353",15,0.5,4.556,1.05,0.1,1013,"H15_V0.5_L4.556_F1.05_fla0.1",0.353033333333333,0.0941333333333333,0.0877,0.0402666666666667,0.0376333333333333,0.0026,2.61473333333333,0.243266666666667,0.365466666666667
"354",15,0.5,4.556,1.15,0.1,1013,"H15_V0.5_L4.556_F1.15_fla0.1",0.368733333333333,0.0978666666666667,0.0861,0.0408666666666667,0.0382666666666667,0.0026,2.6765,0.246866666666667,0.381333333333333
"355",15,0.5,4.556,1.25,0.1,1013,"H15_V0.5_L4.556_F1.25_fla0.1",0.387766666666667,0.101866666666667,0.0847666666666667,0.0415333333333333,0.0389,0.0026,2.76253333333333,0.2507,0.399666666666667
"356",15,0.5,4.556,1.35,0.1,1013,"H15_V0.5_L4.556_F1.35_fla0.1",0.4114,0.106966666666667,0.0819,0.0423,0.0396666666666667,0.0026,2.8458,0.255266666666667,0.422933333333333
"357",15,0.5,4.556,1.5,0.1,1013,"H15_V0.5_L4.556_F1.5_fla0.1",0.453733333333333,0.115333333333333,0.0755333333333333,0.0436333333333333,0.041,0.0026,2.96276666666667,0.263,0.464233333333333
"358",15,0.5,4.556,1.6,0.1,1013,"H15_V0.5_L4.556_F1.6_fla0.1",0.479033333333333,0.1205,0.0713666666666667,0.0443333333333333,0.0417,0.0026,3.01726666666667,0.2672,0.4896
"359",15,0.5,4.556,1.75,0.1,1013,"H15_V0.5_L4.556_F1.75_fla0.1",0.5057,0.1261,0.0683333333333333,0.0450333333333333,0.0424333333333333,0.0026,3.0777,0.271166666666667,0.5172
"360",15,0.5,4.556,1.85,0.1,1013,"H15_V0.5_L4.556_F1.85_fla0.1",0.517333333333333,0.128533333333333,0.0676,0.0452666666666667,0.0426666666666667,0.0026,3.10876666666667,0.272733333333333,0.5295
"361",15,0.5,4.556,1.99,0.1,1013,"H15_V0.5_L4.556_F1.99_fla0.1",0.5302,0.131266666666667,0.0675,0.0455666666666667,0.0429666666666667,0.0026,3.1376,0.274466666666667,0.543733333333333
"362",15,0.5,5.402,0.01,0.1,1201,"H15_V0.5_L5.402_F0.01_fla0.1",0.132066666666667,0.0463333333333333,0.1179,0.0248666666666667,0.0221666666666667,0.0026,1.74736666666667,0.1513,0.154333333333333
"363",15,0.5,5.402,0.15,0.1,1201,"H15_V0.5_L5.402_F0.15_fla0.1",0.155733333333333,0.0512333333333333,0.1146,0.0272666666666667,0.0246666666666667,0.0026,1.88483333333333,0.165966666666667,0.174566666666667
"364",15,0.5,5.402,0.25,0.1,1201,"H15_V0.5_L5.402_F0.25_fla0.1",0.175,0.0558666666666667,0.109766666666667,0.0291,0.0264666666666667,0.0026,1.9916,0.176833333333333,0.1908
"365",15,0.5,5.402,0.4,0.1,1201,"H15_V0.5_L5.402_F0.4_fla0.1",0.208066666666667,0.0631333333333333,0.1039,0.0318666666666667,0.0292333333333333,0.0026,2.1493,0.193666666666667,0.220333333333333
"366",15,0.5,5.402,0.5,0.1,1201,"H15_V0.5_L5.402_F0.5_fla0.1",0.227433333333333,0.0675,0.1002,0.0333666666666667,0.0307333333333333,0.0026,2.22673333333333,0.2026,0.238366666666667
"367",15,0.5,5.402,0.65,0.1,1201,"H15_V0.5_L5.402_F0.65_fla0.1",0.2594,0.0744333333333333,0.0972333333333333,0.0355333333333333,0.0329333333333333,0.0026,2.3794,0.215366666666667,0.268666666666667
"368",15,0.5,5.402,0.75,0.1,1201,"H15_V0.5_L5.402_F0.75_fla0.1",0.285566666666667,0.0799333333333333,0.0931666666666667,0.0370333333333333,0.0344333333333333,0.0026,2.47846666666667,0.224266666666667,0.293333333333333
"369",15,0.5,5.402,0.85,0.1,1201,"H15_V0.5_L5.402_F0.85_fla0.1",0.313233333333333,0.0857,0.0892333333333333,0.0384666666666667,0.0358333333333333,0.0026,2.57073333333333,0.2326,0.3201
"370",15,0.5,5.402,0.95,0.1,1201,"H15_V0.5_L5.402_F0.95_fla0.1",0.339466666666667,0.0914666666666667,0.0866333333333333,0.0396333333333333,0.0370333333333333,0.0026,2.65013333333333,0.239466666666667,0.346966666666667
"371",15,0.5,5.402,1,0.1,1201,"H15_V0.5_L5.402_F1_fla0.1",0.3516,0.0941333333333333,0.0860666666666667,0.0401333333333333,0.0375,0.0026,2.689,0.2423,0.3598
"372",15,0.5,5.402,1.05,0.1,1201,"H15_V0.5_L5.402_F1.05_fla0.1",0.364,0.0967666666666667,0.0851,0.0406,0.038,0.0026,2.73086666666667,0.245133333333333,0.372366666666667
"373",15,0.5,5.402,1.15,0.1,1201,"H15_V0.5_L5.402_F1.15_fla0.1",0.3874,0.1018,0.0826,0.0414333333333333,0.0388333333333333,0.0026,2.81423333333333,0.250033333333333,0.395533333333333
"374",15,0.5,5.402,1.25,0.1,1201,"H15_V0.5_L5.402_F1.25_fla0.1",0.412433333333333,0.107066666666667,0.0788,0.0422666666666667,0.0396333333333333,0.0026,2.9002,0.254933333333333,0.4196
"375",15,0.5,5.402,1.35,0.1,1201,"H15_V0.5_L5.402_F1.35_fla0.1",0.4407,0.112633333333333,0.075,0.0431666666666667,0.0405333333333333,0.0026,2.98886666666667,0.260266666666667,0.447
"376",15,0.5,5.402,1.5,0.1,1201,"H15_V0.5_L5.402_F1.5_fla0.1",0.484133333333333,0.1212,0.0705666666666667,0.0444333333333333,0.0418333333333333,0.0026,3.09803333333333,0.2678,0.4912
"377",15,0.5,5.402,1.6,0.1,1201,"H15_V0.5_L5.402_F1.6_fla0.1",0.506833333333333,0.125866666666667,0.0686,0.0450333333333333,0.0424333333333333,0.0026,3.1315,0.2713,0.515733333333333
"378",15,0.5,5.402,1.75,0.1,1201,"H15_V0.5_L5.402_F1.75_fla0.1",0.5247,0.1299,0.0678,0.0454666666666667,0.0428333333333333,0.0026,3.1506,0.273666666666667,0.536333333333333
"379",15,0.5,5.402,1.85,0.1,1201,"H15_V0.5_L5.402_F1.85_fla0.1",0.5311,0.131233333333333,0.0677,0.0455666666666667,0.0429666666666667,0.0026,3.16673333333333,0.2744,0.543366666666667
"380",15,0.5,5.402,1.99,0.1,1201,"H15_V0.5_L5.402_F1.99_fla0.1",0.54,0.133166666666667,0.0675666666666667,0.0457666666666667,0.0431333333333333,0.0026,3.19133333333333,0.275566666666667,0.553033333333333
